1238280
1157020
1081800
1345080
1397010
639650
1329110
943960
1292630
772160
922450
1258770
684210
1019340
547440
1116280
382260
250420
1086470
390100
671690
959750
708100
927990
1303370
659500
772680
1338420
1333920
744810
889220
842420
683930
1137700
944120
975030
434430
1350080
354200
448930
398450
994260
651090
909110
491800
802020
628730
346900
1040430
462930
1141020
429790
885730
686950
659900
386640
498710
854110
1263610
454600
217750
314970
882410
1025500
1299580
855580
1252020
1111300
714010
757240
261430
223630
1073390
206500
230310
1344840
761890
1072000
1054560
1338650
1232980
786370
563560
1304070
932190
1396490
373330
459160
381640
746280
379870
41300
407060
904800
1259280
623840
203290
801610
622310
341720
701100
778700
786410
676070
266430
396280
1306840
953440
1180520
1356160
503160
954160
822240
591960
871100
787220
1383480
710090
1157250
1390000
1193510
443580
711390
790450
113400
465440
1291680
1311160
417890
987240
1157560
553880
304030
207230
1203160
1291530
717300
530700
782660
1083480
443110
558100
1144740
863730
968440
958510
1315670
1220900
488910
1273010
1090420
372190
489560
964350
1232420
1096590
557780
394120
449470
694550
1283250
349720
1036850
268420
1258870
755150
922480
949380
1130700
1064170
583740
673900
757910
204300
529110
1080060
903730
1239180
872970
1283590
660880
1293650
914030
992310
954170
1087820
703940
1280070
1115380
831810
675810
744800
674130
1179400
338180
1139060
1224050
823600
384980
716610
599390
1057700
305260
445720
923790
868090
782670
792570
1222130
411480
932810
1289500
504370
879160
734580
550740
306930
394380
1209860
997180
638920
1274450
931220
954070
748420
999830
1151060
1369580
809250
600140
1368340
531200
1113880
656070
1295490
1119620
1075000
700570
1024330
1121000
510660
457550
903760
1210380
923460
1072390
1027480
666860
448310
569370
401800
375220
453890
550650
690510
814960
1178160
1157960
433350
530330
1174920
943170
1089860
1201240
468560
534190
1093870
1065550
299360
1049800
302830
706990
942310
683670
1069940
6370
686090
350990
717990
531960
1148400
1252780
444640
810200
565030
777130
314010
1216220
754050
1104450
612610
1096310
791930
1058370
611090
665740
346120
1081470
1053960
1014370
578310
346330
1013340
931650
291550
1145020
799860
968310
786490
546390
22350
559920
831100
1311690
1289300
1007260
1251560
1036270
1348060
1207590
1283140
1052070
1172280
397900
1014880
1127620
1277290
562540
883860
327640
552140
1205150
649890
987790
672680
302670
485650
791300
265770
590280
1116650
1037410
780120
293260
1112870
360730
423880
614250
743580
873810
596470
616830
1285210
658970
704040
1274020
1001860
1047090
1349920
1034040
1199640
532840
1101050
977400
1150990
838900
981290
1328220
222520
853230
9880
1230410
1267240
824880
594300
922460
984570
804270
746910
871550
1047750
662700
978670
653220
1310270
952510
987820
1179110
971210
1326700
464780
568770
1210220
1181790
934830
1211650
801760
611020
1278360
626700
416040
431500
822710
785130
1276100
1071090
351410
515230
1061260
557810
363970
1003010
876900
400030
377330
215830
463060
387970
1023320
547870
1055380
1108240
355180
403690
731180
910210
995720
711690
1199060
878940
956540
317410
1026820
1216200
1275640
