282800
346110
290340
445220
204300
296300
363680
299360
346330
437350
209650
42700
202970
311210
209160
292730
10180
42680
476600
219640
10
80
730
240
61730
223710
2100
30
300
221100
40
274940
70000
421020
310560
570
65800
65800
202520
202521
202524
203700
203701
203702
204380
204381
204382
204383
204384
204385
204386
204387
204388
208540
208541
208542
208543
208544
208545
208546
222680
238230
239140
239140
335810
325724
435111
325723
347090
4000
243800
243800
277820
277821
290790
290790
341810
357180
70
320
360
50
394510
63000
55100
63950
63950
222880
451130
1250
232090
500
550
436520
6510
61700
299740
63200
39000
629760
4920
247730
224260
17710
104900
327090
17570
215470
20530
20550
55110
55115
276190
667720
888820
55110
35450
1200
221040
221040
232530
232550
232570
232590
236080
222480
201070
60
209610
252490
227100
212480
393380
63500
210510
63500
440
20
260430
376210
360940
220
380
420
440
400
2400
34330
394690
214360
324810
372000
304930
58610
321260
707010
17500
